dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,7.207573,5.757001,7.453810,0.425514,-1.825570,-0.120965,6.263861
0.020000,7.215351,5.756863,7.461589,0.388970,-1.827188,-0.080905,6.267160
0.020000,7.222398,5.756761,7.468636,0.352367,-1.830143,-0.147770,6.270152
0.020000,7.228712,5.756687,7.474951,0.315749,-1.830891,-0.037405,6.272836
0.020000,7.234294,5.756636,7.480533,0.279104,-1.832274,-0.069147,6.275211
0.020000,7.239142,5.756602,7.485382,0.242419,-1.834218,-0.097182,6.277276
0.020000,7.243257,5.756582,7.489497,0.205737,-1.834108,0.005467,6.279030
0.020000,7.246638,5.756570,7.492877,0.169026,-1.835572,-0.073168,6.280471
0.020000,7.249284,5.756564,7.495523,0.132298,-1.836372,-0.040034,6.281600
0.020000,7.251195,5.756562,7.497434,0.095568,-1.836507,-0.006725,6.282416
0.020000,7.252372,5.756561,7.498611,0.058836,-1.836603,-0.004801,6.282918
0.020000,7.252887,5.756561,7.499126,0.025758,-1.653881,9.136082,6.283138
0.020000,7.252997,5.756561,7.499237,0.005524,-1.011722,32.107967,0.000000
0.020000,7.252997,5.756561,7.499237,0.000000,-0.276200,36.776118,0.000000
