dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,6.682300,1.989075,11.030668,1.447150,-1.513465,0.000000,6.204143
0.020000,6.710881,1.987243,11.059309,1.416880,-1.513465,-0.000000,6.233795
0.020000,6.738897,1.986235,11.087344,1.386611,-1.513465,0.000000,6.260234
0.020000,6.766324,1.985933,11.114773,1.356342,-1.513465,0.000000,0.000484
0.020000,6.793146,1.986228,11.141597,1.326072,-1.513465,0.000000,0.021132
0.020000,6.819353,1.987023,11.167816,1.295803,-1.513465,0.000000,0.039206
0.020000,6.844937,1.988232,11.193429,1.265534,-1.513465,-0.000000,0.054910
0.020000,6.869897,1.989777,11.218437,1.235264,-1.513465,0.000000,0.068440
0.020000,6.894232,1.991589,11.242840,1.204995,-1.513465,0.000000,0.079975
0.020000,6.917943,1.993608,11.266637,1.174726,-1.513465,0.000000,0.089681
0.020000,6.941033,1.995781,11.289829,1.144457,-1.513465,0.000000,0.097712
0.020000,6.963504,1.998060,11.312416,1.114187,-1.513465,-0.000000,0.104209
0.020000,6.985360,2.000404,11.334397,1.083918,-1.513465,-0.000000,0.109300
0.020000,7.006603,2.002778,11.355772,1.053649,-1.513465,0.000000,0.113103
0.020000,7.027238,2.005151,11.376543,1.023379,-1.513465,0.000000,0.115728
0.020000,7.047266,2.007497,11.396707,0.993110,-1.513465,-0.000000,0.117275
0.020000,7.066690,2.009792,11.416267,0.962841,-1.513465,0.000000,0.117837
0.020000,7.085513,2.012019,11.435221,0.932571,-1.513465,-0.000000,0.117503
0.020000,7.103736,2.014161,11.453570,0.902302,-1.513465,0.000000,0.116355
0.020000,7.121361,2.016205,11.471313,0.872033,-1.513465,0.000000,0.114469
0.020000,7.138390,2.018142,11.488451,0.841764,-1.513465,0.000000,0.111919
0.020000,7.154822,2.019964,11.504984,0.811494,-1.513465,0.000000,0.108776
0.020000,7.170658,2.021664,11.520911,0.781225,-1.513465,0.000000,0.105108
0.020000,7.185898,2.023241,11.536233,0.750956,-1.513465,0.000000,0.100979
0.020000,7.200543,2.024692,11.550949,0.720686,-1.513465,0.000000,0.096452
0.020000,7.214591,2.026018,11.565060,0.690417,-1.513465,-0.000000,0.091588
0.020000,7.228044,2.027219,11.578566,0.660148,-1.513465,0.000000,0.086447
0.020000,7.240899,2.028299,11.591466,0.629878,-1.513465,0.000000,0.081087
0.020000,7.253156,2.029261,11.603761,0.599609,-1.513465,-0.000000,0.075563
0.020000,7.264814,2.030111,11.615450,0.569340,-1.513465,0.000000,0.069930
0.020000,7.275873,2.030854,11.626534,0.539070,-1.513465,-0.000000,0.064241
0.020000,7.286332,2.031498,11.637013,0.508801,-1.513465,0.000000,0.058547
0.020000,7.296190,2.032048,11.646887,0.478532,-1.513465,0.000000,0.052899
0.020000,7.305447,2.032512,11.656154,0.448263,-1.513465,-0.000000,0.047343
0.020000,7.314100,2.032899,11.664817,0.417993,-1.513465,0.000000,0.041926
0.020000,7.322151,2.033216,11.672874,0.387724,-1.513465,-0.000000,0.036690
0.020000,7.329599,2.033470,11.680326,0.357455,-1.513465,0.000000,0.031677
0.020000,7.336442,2.033671,11.687172,0.327185,-1.513465,0.000000,0.026925
0.020000,7.342681,2.033825,11.693413,0.296916,-1.513465,0.000000,0.022471
0.020000,7.348316,2.033940,11.699049,0.266647,-1.513465,0.000000,0.018348
0.020000,7.353345,2.034023,11.704079,0.236377,-1.513465,0.000000,0.014586
0.020000,7.357770,2.034080,11.708504,0.206108,-1.513465,-0.000000,0.011213
0.020000,7.361589,2.034117,11.712324,0.175839,-1.513465,0.000000,0.008253
0.020000,7.364803,2.034140,11.715538,0.145570,-1.513465,0.000000,0.005727
0.020000,7.367412,2.034152,11.718146,0.115300,-1.513465,0.000000,0.003653
0.020000,7.369415,2.034158,11.720150,0.085031,-1.513465,0.000000,0.002046
0.020000,7.370813,2.034160,11.721548,0.054762,-1.513465,-0.000000,0.000918
0.020000,7.371606,2.034160,11.722340,0.024492,-1.513465,0.000000,0.000275
0.020000,7.371897,2.034160,11.722632,0.004679,-0.990674,26.139537,0.000038
0.020000,7.371944,2.034160,11.722679,0.000000,-0.233942,37.836630,0.000000
0.020000,7.371944,2.034160,11.722679,0.000000,0.000000,11.697093,0.000000
